# framepath,image_u,image_v,width,height,confidence,classId,className,frameId
07231.png,675.5,434,37,24,0.863281,2,car,7231
07231.png,640,719,1280,213,0.810059,2,car,7231
07231.png,565,430,28,21,0.724121,2,car,7231
07231.png,1243,520,72,126,0.708496,2,car,7231
07231.png,608,436,36,30,0.694336,2,car,7231
07231.png,585.5,420,13,10,0.513672,2,car,7231
07232.png,1158.5,475,29,98,0.858887,0,person,7232
07232.png,1213.5,438,35,52,0.854004,0,person,7232
07232.png,1186,435,22,34,0.726562,0,person,7232
07232.png,1241,436,20,28,0.688477,0,person,7232
07232.png,436.5,472,123,77,0.935547,2,car,7232
07232.png,1023.5,483,175,87,0.920898,2,car,7232
07232.png,675.5,435,37,24,0.868164,2,car,7232
07232.png,640,718,1280,229,0.788574,2,car,7232
07232.png,565,431,28,21,0.753418,2,car,7232
07232.png,608,436,36,30,0.747559,2,car,7232
07232.png,585.5,420,13,10,0.51709,2,car,7232
07232.png,1258,521,44,120,0.510742,2,car,7232
07233.png,1175.5,477,29,102,0.846191,0,person,7233
07233.png,1233.5,437,37,53,0.771973,0,person,7233
07233.png,1206,435,22,36,0.663574,0,person,7233
07233.png,1261,436,22,29,0.61084,0,person,7233
07233.png,436.5,472,123,77,0.932617,2,car,7233
07233.png,1036.5,486,183,91,0.916992,2,car,7233
07233.png,675.5,436,37,25,0.871094,2,car,7233
07233.png,565,430,28,20,0.764648,2,car,7233
07233.png,608.5,436,37,30,0.736328,2,car,7233
07234.png,1253,437,32,52,0.83252,0,person,7234
07234.png,1193,481,28,107,0.776855,0,person,7234
07234.png,1225,435,24,35,0.672852,0,person,7234
07234.png,436,472,124,77,0.935547,2,car,7234
07234.png,1051.5,488,191,94,0.925293,2,car,7234
07234.png,675,436,38,25,0.870117,2,car,7234
07234.png,565,430,28,20,0.783203,2,car,7234
07234.png,608.5,437,37,31,0.720215,2,car,7234
07234.png,640,720,1280,213,0.618652,2,car,7234
07235.png,1268,437,22,54,0.611816,0,person,7235
07235.png,1243,436,28,37,0.571777,0,person,7235
07235.png,436.5,472,123,77,0.93457,2,car,7235
07235.png,1066,491,200,97,0.925781,2,car,7235
07235.png,675.5,435,37,24,0.861328,2,car,7235
07235.png,565,431,28,21,0.774414,2,car,7235
07235.png,640,720,1280,213,0.728027,2,car,7235
07235.png,608.5,437,37,31,0.703613,2,car,7235
07235.png,629.5,418,11,8,0.507812,2,car,7235
07236.png,1266.5,437,25,40,0.599121,0,person,7236
07236.png,436,472,124,77,0.93457,2,car,7236
07236.png,1081,494,210,101,0.916504,2,car,7236
07236.png,675.5,436,37,24,0.859375,2,car,7236
07236.png,565,431,28,20,0.79541,2,car,7236
07236.png,639,718,1278,241,0.77832,2,car,7236
07236.png,608.5,437,37,31,0.706543,2,car,7236
07236.png,629,418,12,8,0.547852,2,car,7236
07237.png,436,471,124,76,0.933594,2,car,7237
07237.png,1098,497,220,106,0.908203,2,car,7237
07237.png,675.5,435,37,24,0.854004,2,car,7237
07237.png,565,430,28,20,0.746094,2,car,7237
07237.png,608.5,436,37,30,0.677734,2,car,7237
07237.png,640,718,1280,221,0.672363,2,car,7237
07238.png,436.5,472,123,77,0.935547,2,car,7238
07238.png,1116,500,230,110,0.913574,2,car,7238
07238.png,676.5,435,37,24,0.858398,2,car,7238
07238.png,565,431,28,21,0.751953,2,car,7238
07238.png,608.5,436,37,30,0.750977,2,car,7238
07238.png,640,720,1280,211,0.562988,2,car,7238
07239.png,436,472,124,77,0.936523,2,car,7239
07239.png,1133,507,240,117,0.889648,2,car,7239
07239.png,676.5,437,37,25,0.873535,2,car,7239
07239.png,565,431,28,20,0.793945,2,car,7239
07239.png,640,719,1280,214,0.790039,2,car,7239
07239.png,608,437,36,30,0.740234,2,car,7239
07239.png,585.5,421,13,9,0.578125,2,car,7239
07239.png,629,418,12,8,0.556152,2,car,7239
07240.png,436.5,472,123,77,0.935547,2,car,7240
07240.png,1153.5,508,251,120,0.890137,2,car,7240
07240.png,676.5,436,37,24,0.870605,2,car,7240
07240.png,565,430,28,20,0.78418,2,car,7240
07240.png,608,436,36,30,0.74707,2,car,7240
07240.png,640,720,1280,211,0.69873,2,car,7240
07240.png,629,418,12,7,0.608887,2,car,7240
07241.png,436.5,472,123,77,0.933594,2,car,7241
07241.png,1161,513,238,126,0.925293,2,car,7241
07241.png,676.5,437,37,25,0.870117,2,car,7241
07241.png,640,720,1280,215,0.772461,2,car,7241
07241.png,608,436,36,30,0.770508,2,car,7241
07241.png,565,430,28,20,0.766113,2,car,7241
07241.png,629,418,12,8,0.590332,2,car,7241
07241.png,585,420,12,8,0.528809,2,car,7241
07242.png,1168,514,222,129,0.938965,2,car,7242
07242.png,436,471,122,76,0.933594,2,car,7242
07242.png,676.5,437,37,25,0.873535,2,car,7242
07242.png,565,431,28,21,0.78418,2,car,7242
07242.png,608,436,36,30,0.774414,2,car,7242
07242.png,640,719,1280,218,0.753418,2,car,7242
07242.png,629,418,12,8,0.577637,2,car,7242
07242.png,585.5,420,13,8,0.533691,2,car,7242
07243.png,436.5,471,123,76,0.93457,2,car,7243
07243.png,676.5,437,37,25,0.870605,2,car,7243
07243.png,1175,512,208,129,0.839844,2,car,7243
07243.png,565.5,431,29,21,0.824219,2,car,7243
07243.png,640,719,1280,218,0.759766,2,car,7243
07243.png,608,436,36,30,0.757324,2,car,7243
07243.png,629.5,418,11,7,0.581543,2,car,7243
07244.png,436.5,471,123,76,0.933594,2,car,7244
07244.png,1185.5,511,189,130,0.889648,2,car,7244
07244.png,676.5,437,37,25,0.86377,2,car,7244
07244.png,565,431,28,21,0.830566,2,car,7244
07244.png,608,436,36,30,0.729004,2,car,7244
07244.png,640,719,1280,222,0.682617,2,car,7244
07244.png,629.5,418,11,7,0.563477,2,car,7244
07244.png,585.5,420,13,8,0.525879,2,car,7244
07245.png,436.5,471,123,76,0.93457,2,car,7245
07245.png,677,437,36,25,0.849121,2,car,7245
07245.png,566,430,28,20,0.821777,2,car,7245
07245.png,1193,513,170,134,0.775879,2,car,7245
07245.png,608,436,36,30,0.743164,2,car,7245
07245.png,640,719,1280,219,0.739746,2,car,7245
07245.png,629,418,12,8,0.576172,2,car,7245
07246.png,436.5,471,123,76,0.93457,2,car,7246
07246.png,677,438,36,25,0.855469,2,car,7246
07246.png,1203,514,152,135,0.836914,2,car,7246
07246.png,566.5,431,29,21,0.827148,2,car,7246
07246.png,640,717,1280,228,0.822754,2,car,7246
07246.png,608,436,36,30,0.730469,2,car,7246
07246.png,629,418,12,7,0.571777,2,car,7246
07246.png,585.5,420,13,8,0.512207,2,car,7246
07247.png,436.5,471,123,76,0.930176,2,car,7247
07247.png,677,437,36,23,0.850586,2,car,7247
07247.png,566,431,28,21,0.811035,2,car,7247
07247.png,608,436,36,30,0.687012,2,car,7247
07247.png,640,719,1280,225,0.662598,2,car,7247
07247.png,1213.5,510,131,130,0.65332,2,car,7247
07247.png,629.5,418,11,7,0.584961,2,car,7247
07248.png,436.5,470,123,76,0.932617,2,car,7248
07248.png,677,437,36,23,0.843262,2,car,7248
07248.png,1225.5,516,109,142,0.822266,2,car,7248
07248.png,566.5,431,29,21,0.811523,2,car,7248
07248.png,608,436,36,30,0.702148,2,car,7248
07248.png,640,718,1280,216,0.661133,2,car,7248
07248.png,629,418,12,7,0.590332,2,car,7248
07249.png,436.5,471,123,76,0.930176,2,car,7249
07249.png,677.5,438,37,25,0.868164,2,car,7249
07249.png,566.5,431,29,20,0.805176,2,car,7249
07249.png,608.5,436,37,30,0.725098,2,car,7249
07249.png,1236,515,86,143,0.692871,2,car,7249
07249.png,640,720,1280,217,0.682129,2,car,7249
07250.png,437.5,470,123,76,0.931152,2,car,7250
07250.png,678,436,38,25,0.873535,2,car,7250
07250.png,566,429,28,20,0.76709,2,car,7250
07250.png,640,719,1280,217,0.72998,2,car,7250
07250.png,609,435,36,30,0.707031,2,car,7250
07250.png,1250,520,60,131,0.611328,2,car,7250
07250.png,629.5,417,11,7,0.524414,2,car,7250
07250.png,585.5,420,13,9,0.508789,2,car,7250
07251.png,436.5,471,123,76,0.931641,2,car,7251
07251.png,678.5,438,37,25,0.868164,2,car,7251
07251.png,566.5,431,29,19,0.793457,2,car,7251
07251.png,608.5,436,37,30,0.724609,2,car,7251
07251.png,629.5,418,11,7,0.500977,2,car,7251
07252.png,436,471,124,76,0.931152,2,car,7252
07252.png,678.5,437,37,24,0.846191,2,car,7252
07252.png,566,431,28,19,0.785156,2,car,7252
07252.png,609,436,36,30,0.719727,2,car,7252
07252.png,640,720,1280,225,0.634766,2,car,7252
07252.png,630,418,12,7,0.556152,2,car,7252
07253.png,437,470,124,76,0.933105,2,car,7253
07253.png,678,436,38,25,0.85498,2,car,7253
07253.png,566.5,430,29,20,0.785156,2,car,7253
07253.png,609,436,36,30,0.755371,2,car,7253
07253.png,640,719,1280,220,0.627441,2,car,7253
07253.png,629.5,418,13,8,0.593262,2,car,7253
07254.png,437.5,471,123,76,0.931152,2,car,7254
07254.png,678,437,38,26,0.87207,2,car,7254
07254.png,566.5,430,29,20,0.817871,2,car,7254
07254.png,609,436,36,30,0.808594,2,car,7254
07254.png,640,718,1280,219,0.587402,2,car,7254
07254.png,629.5,418,13,8,0.582031,2,car,7254
07255.png,437.5,470,123,76,0.923828,2,car,7255
07255.png,678.5,436,37,25,0.853027,2,car,7255
07255.png,566.5,430,29,21,0.807617,2,car,7255
07255.png,609,437,36,31,0.681641,2,car,7255
07255.png,629.5,418,11,8,0.529785,2,car,7255
07256.png,437.5,471,123,76,0.923828,2,car,7256
07256.png,678,437,38,25,0.859863,2,car,7256
07256.png,566.5,431,29,21,0.830566,2,car,7256
07256.png,609,437,36,31,0.726074,2,car,7256
07256.png,640,719,1280,225,0.52832,2,car,7256
07257.png,438.5,471,123,76,0.929199,2,car,7257
07257.png,679,438,38,25,0.864258,2,car,7257
07257.png,566.5,431,29,21,0.828125,2,car,7257
07257.png,609.5,438,35,31,0.702637,2,car,7257
07257.png,640,719,1280,220,0.524902,2,car,7257
07258.png,438.5,471,123,76,0.925781,2,car,7258
07258.png,680,437,38,25,0.850098,2,car,7258
07258.png,566.5,431,29,19,0.791504,2,car,7258
07258.png,609,437,36,31,0.665527,2,car,7258
07259.png,438.5,471,123,76,0.929199,2,car,7259
07259.png,680.5,438,39,26,0.885254,2,car,7259
07259.png,567.5,431,29,21,0.829102,2,car,7259
07259.png,609.5,437,37,31,0.765137,2,car,7259
07259.png,640,719,1280,220,0.525879,2,car,7259
07260.png,438,471,124,76,0.929199,2,car,7260
07260.png,680,439,38,27,0.891602,2,car,7260
07260.png,567,431,28,21,0.816406,2,car,7260
07260.png,609.5,438,37,31,0.717285,2,car,7260
07260.png,640,719,1280,227,0.571777,2,car,7260
07261.png,438.5,471,123,76,0.928223,2,car,7261
07261.png,680,438,38,26,0.883301,2,car,7261
07261.png,567,431,28,21,0.818359,2,car,7261
07261.png,609.5,437,37,31,0.762207,2,car,7261
07261.png,640,719,1280,219,0.528809,2,car,7261
07262.png,439.5,471,123,76,0.928223,2,car,7262
07262.png,680.5,438,39,26,0.878418,2,car,7262
07262.png,567,431,28,21,0.830566,2,car,7262
07262.png,610.5,436,37,30,0.755371,2,car,7262
07262.png,639,718,1278,224,0.617676,2,car,7262
07263.png,439.5,471,123,75,0.928711,2,car,7263
07263.png,681,438,38,26,0.87793,2,car,7263
07263.png,567.5,431,29,21,0.816406,2,car,7263
07263.png,610.5,437,37,30,0.78418,2,car,7263
07264.png,439,471,122,76,0.932129,2,car,7264
07264.png,680,438,38,26,0.871094,2,car,7264
07264.png,567,431,30,21,0.824219,2,car,7264
07264.png,609.5,437,37,30,0.777832,2,car,7264
07264.png,640,717,1280,292,0.650391,2,car,7264
07265.png,439,471,122,76,0.930176,2,car,7265
07265.png,681,438,38,26,0.866211,2,car,7265
07265.png,567.5,431,29,21,0.810059,2,car,7265
07265.png,610.5,437,37,30,0.77002,2,car,7265
07265.png,640,719,1280,226,0.65918,2,car,7265
07266.png,440.5,470,123,75,0.928711,2,car,7266
07266.png,681.5,437,39,26,0.873047,2,car,7266
07266.png,609,437,36,30,0.816895,2,car,7266
07266.png,568.5,431,29,21,0.808105,2,car,7266
07267.png,440,470,122,76,0.924805,2,car,7267
07267.png,681.5,437,39,26,0.886719,2,car,7267
07267.png,609,437,36,30,0.8125,2,car,7267
07267.png,568.5,431,29,21,0.803223,2,car,7267
07267.png,535.5,416,19,7,0.543457,2,car,7267
07267.png,640,718,1280,230,0.505371,2,car,7267
07268.png,440,471,122,76,0.924805,2,car,7268
07268.png,681.5,437,39,26,0.887695,2,car,7268
07268.png,568.5,431,29,21,0.812988,2,car,7268
07268.png,610,438,36,31,0.808105,2,car,7268
07268.png,640,720,1280,216,0.685059,2,car,7268
07269.png,441,470,122,76,0.92334,2,car,7269
07269.png,682.5,438,39,27,0.885742,2,car,7269
07269.png,568.5,431,29,21,0.824219,2,car,7269
07269.png,610,437,36,31,0.804199,2,car,7269
07269.png,640,719,1280,214,0.786621,2,car,7269
07270.png,441,470,122,76,0.924805,2,car,7270
07270.png,682.5,436,39,26,0.875488,2,car,7270
07270.png,610,436,36,30,0.771484,2,car,7270
07270.png,568.5,430,29,21,0.756836,2,car,7270
07270.png,640,719,1280,231,0.682129,2,car,7270
07271.png,441.5,470,121,76,0.918945,2,car,7271
07271.png,683,438,38,27,0.862305,2,car,7271
07271.png,568.5,431,29,21,0.780273,2,car,7271
07271.png,640,720,1280,218,0.687012,2,car,7271
07271.png,610,437,36,31,0.684082,2,car,7271
07271.png,588,420,14,10,0.511719,2,car,7271
07272.png,442.5,470,121,75,0.922363,2,car,7272
07272.png,683,438,38,27,0.870117,2,car,7272
07272.png,568.5,431,29,21,0.770508,2,car,7272
07272.png,640,719,1280,221,0.697266,2,car,7272
07272.png,610,437,36,31,0.678223,2,car,7272
07272.png,588.5,420,13,10,0.511719,2,car,7272
07273.png,442.5,470,121,75,0.922852,2,car,7273
07273.png,683.5,437,39,27,0.880859,2,car,7273
07273.png,568.5,430,29,21,0.70752,2,car,7273
07273.png,640,719,1280,217,0.666504,2,car,7273
07273.png,610,436,36,30,0.660156,2,car,7273
07274.png,442.5,470,121,76,0.924805,2,car,7274
07274.png,683.5,436,39,26,0.885742,2,car,7274
07274.png,569.5,430,29,21,0.754395,2,car,7274
07274.png,610,436,36,31,0.675293,2,car,7274
07274.png,640,720,1280,215,0.624512,2,car,7274
07275.png,443.5,470,121,76,0.921875,2,car,7275
07275.png,683,437,40,27,0.885254,2,car,7275
07275.png,569.5,430,29,21,0.757324,2,car,7275
07275.png,610,437,36,31,0.693848,2,car,7275
07275.png,640,718,1280,218,0.660645,2,car,7275
07276.png,442,470,120,76,0.921387,2,car,7276
07276.png,683,437,40,27,0.881348,2,car,7276
07276.png,569.5,430,29,21,0.765137,2,car,7276
07276.png,610,435,36,30,0.729492,2,car,7276
07276.png,640,719,1280,222,0.647949,2,car,7276
07276.png,262,415,40,5,0.520508,2,car,7276
07277.png,443,470,120,76,0.919922,2,car,7277
07277.png,683,437,40,27,0.882812,2,car,7277
07277.png,569.5,430,29,21,0.74707,2,car,7277
07277.png,640,719,1280,225,0.71875,2,car,7277
07277.png,610,436,36,31,0.680664,2,car,7277
07278.png,443,470,120,76,0.913086,2,car,7278
07278.png,683.5,437,41,27,0.885742,2,car,7278
07278.png,640,719,1280,220,0.706543,2,car,7278
07278.png,569.5,430,29,21,0.706055,2,car,7278
07278.png,610,435,36,30,0.681152,2,car,7278
07278.png,238.5,415,45,5,0.598633,2,car,7278
07279.png,443,470,120,75,0.912598,2,car,7279
07279.png,683,437,40,27,0.871582,2,car,7279
07279.png,569,430,28,21,0.756348,2,car,7279
07279.png,610.5,436,37,30,0.72998,2,car,7279
07279.png,639,718,1278,218,0.6875,2,car,7279
07279.png,529.5,416,17,7,0.541504,2,car,7279
07279.png,588.5,420,13,11,0.521484,2,car,7279
07280.png,444,470,120,76,0.912598,2,car,7280
07280.png,684,437,40,27,0.870117,2,car,7280
07280.png,569,430,28,20,0.747559,2,car,7280
07280.png,610,436,36,30,0.723633,2,car,7280
07280.png,639,719,1278,221,0.663574,2,car,7280
07280.png,528,416,18,7,0.542969,2,car,7280
07280.png,588.5,420,13,10,0.52832,2,car,7280
07281.png,444.5,470,121,75,0.912109,2,car,7281
07281.png,684,437,40,27,0.872559,2,car,7281
07281.png,569,430,28,20,0.770508,2,car,7281
07281.png,610,436,36,30,0.762695,2,car,7281
07281.png,528.5,415,19,7,0.640625,2,car,7281
07281.png,640,719,1280,225,0.578613,2,car,7281
07281.png,589.5,420,13,10,0.562012,2,car,7281
07281.png,196.5,414,47,6,0.525879,2,car,7281
07282.png,444.5,470,121,75,0.909668,2,car,7282
07282.png,685,437,40,27,0.868164,2,car,7282
07282.png,569,430,28,17,0.771484,2,car,7282
07282.png,610.5,436,37,30,0.753906,2,car,7282
07282.png,639,718,1278,232,0.578125,2,car,7282
07282.png,528.5,415,19,7,0.535645,2,car,7282
07283.png,445,471,120,75,0.904785,2,car,7283
07283.png,685,438,40,27,0.86084,2,car,7283
07283.png,569,430,28,19,0.818848,2,car,7283
07283.png,610.5,437,37,31,0.740723,2,car,7283
07283.png,640,717,1280,216,0.666504,2,car,7283
07283.png,527.5,416,19,7,0.614746,2,car,7283
07284.png,445,470,120,75,0.903809,2,car,7284
07284.png,685.5,438,41,27,0.867676,2,car,7284
07284.png,569,430,28,18,0.803711,2,car,7284
07284.png,610,437,36,31,0.750977,2,car,7284
07284.png,640,718,1280,214,0.63623,2,car,7284
07284.png,525.5,415,19,7,0.61084,2,car,7284
07285.png,445,470,120,75,0.903809,2,car,7285
07285.png,685.5,438,41,27,0.86377,2,car,7285
07285.png,569,430,28,18,0.808105,2,car,7285
07285.png,610.5,437,37,31,0.766113,2,car,7285
07285.png,640,719,1280,211,0.67334,2,car,7285
07285.png,525,415,18,7,0.580078,2,car,7285
07285.png,126,413,58,5,0.53418,2,car,7285
07286.png,445,471,120,75,0.90332,2,car,7286
07286.png,685,439,40,27,0.880859,2,car,7286
07286.png,569,431,28,20,0.830566,2,car,7286
07286.png,610.5,437,37,31,0.816895,2,car,7286
07286.png,640,719,1280,215,0.671875,2,car,7286
07286.png,525.5,416,19,8,0.649414,2,car,7286
07286.png,645.5,416,9,7,0.566895,2,car,7286
07287.png,446,469,120,74,0.878906,2,car,7287
07287.png,686,438,40,27,0.84668,2,car,7287
07287.png,569.5,430,29,21,0.814941,2,car,7287
07287.png,610,437,36,31,0.712402,2,car,7287
07287.png,640,719,1280,219,0.67041,2,car,7287
07287.png,524.5,416,19,8,0.593262,2,car,7287
07288.png,446,471,120,75,0.884766,2,car,7288
07288.png,686.5,439,41,27,0.86377,2,car,7288
07288.png,570.5,431,29,21,0.814453,2,car,7288
07288.png,611,437,36,31,0.782227,2,car,7288
07288.png,640,720,1280,217,0.717773,2,car,7288
07288.png,524.5,416,19,8,0.668945,2,car,7288
07288.png,60,411,64,6,0.519043,2,car,7288
07289.png,446.5,470,121,74,0.890137,2,car,7289
07289.png,686.5,439,41,27,0.866211,2,car,7289
07289.png,570.5,431,29,21,0.829102,2,car,7289
07289.png,611.5,437,37,31,0.800781,2,car,7289
07289.png,640,719,1280,215,0.745605,2,car,7289
07289.png,523.5,416,19,8,0.671387,2,car,7289
07290.png,446.5,471,121,75,0.883789,2,car,7290
07290.png,686.5,438,41,28,0.871582,2,car,7290
07290.png,570,430,28,21,0.797852,2,car,7290
07290.png,611.5,437,37,31,0.746094,2,car,7290
07290.png,522,416,20,8,0.720703,2,car,7290
07290.png,640,719,1280,217,0.64502,2,car,7290
07291.png,447,471,120,75,0.885742,2,car,7291
07291.png,686.5,439,41,27,0.877441,2,car,7291
07291.png,570.5,431,29,21,0.831543,2,car,7291
07291.png,611.5,437,37,32,0.780762,2,car,7291
07291.png,640,719,1280,219,0.736816,2,car,7291
07291.png,521.5,416,19,8,0.683105,2,car,7291
07291.png,380,416,38,10,0.641113,2,car,7291
07292.png,448.5,470,119,74,0.859863,2,car,7292
07292.png,686,438,40,27,0.849609,2,car,7292
07292.png,570.5,429,29,20,0.805176,2,car,7292
07292.png,520.5,416,19,8,0.725586,2,car,7292
07292.png,640,718,1280,217,0.697754,2,car,7292
07292.png,611.5,437,37,31,0.696289,2,car,7292
07292.png,376,415,40,10,0.585938,2,car,7292
07293.png,448.5,471,119,75,0.888184,2,car,7293
07293.png,686.5,439,41,28,0.875,2,car,7293
07293.png,570.5,431,29,21,0.856934,2,car,7293
07293.png,611.5,438,37,31,0.818359,2,car,7293
07293.png,640,719,1280,215,0.773438,2,car,7293
07293.png,520,416,20,8,0.738281,2,car,7293
07294.png,449.5,470,119,74,0.884766,2,car,7294
07294.png,686.5,438,41,28,0.866211,2,car,7294
07294.png,570.5,430,29,21,0.84375,2,car,7294
07294.png,611.5,437,37,31,0.773438,2,car,7294
07294.png,640,718,1280,217,0.770508,2,car,7294
07294.png,519,416,20,7,0.63916,2,car,7294
07295.png,449.5,470,119,74,0.897949,2,car,7295
07295.png,687.5,439,41,28,0.883789,2,car,7295
07295.png,570,431,28,21,0.85791,2,car,7295
07295.png,611.5,437,37,31,0.787109,2,car,7295
07295.png,518.5,416,19,8,0.685059,2,car,7295
07295.png,640,720,1280,217,0.619629,2,car,7295
07296.png,449,470,118,74,0.903809,2,car,7296
07296.png,687.5,439,41,28,0.890137,2,car,7296
07296.png,570,431,28,21,0.857422,2,car,7296
07296.png,611,437,36,31,0.780762,2,car,7296
07296.png,517.5,416,19,8,0.65918,2,car,7296
07296.png,640,720,1280,219,0.503906,2,car,7296
07297.png,450.5,469,119,73,0.900879,2,car,7297
07297.png,688.5,438,41,28,0.880371,2,car,7297
07297.png,570,430,28,21,0.838379,2,car,7297
07297.png,611.5,437,37,31,0.757812,2,car,7297
07297.png,516,416,20,8,0.713867,2,car,7297
07297.png,640,718,1280,226,0.586426,2,car,7297
07297.png,589,421,14,11,0.505859,2,car,7297
07298.png,450.5,470,119,74,0.908691,2,car,7298
07298.png,688.5,439,41,28,0.882324,2,car,7298
07298.png,570,430,28,20,0.84668,2,car,7298
07298.png,611.5,437,37,31,0.774414,2,car,7298
07298.png,515.5,416,19,8,0.722656,2,car,7298
07298.png,640,720,1280,213,0.560547,2,car,7298
07299.png,450.5,470,119,73,0.902832,2,car,7299
07299.png,688.5,439,41,28,0.873047,2,car,7299
07299.png,570,431,28,21,0.836426,2,car,7299
07299.png,611.5,437,37,31,0.78418,2,car,7299
07299.png,515.5,416,19,8,0.744141,2,car,7299
07299.png,640,719,1278,204,0.648438,2,car,7299
07300.png,450,470,118,74,0.906738,2,car,7300
07300.png,688,439,42,28,0.883789,2,car,7300
07300.png,570,431,28,21,0.839844,2,car,7300
07300.png,611.5,437,37,31,0.779297,2,car,7300
07300.png,514.5,417,19,9,0.770508,2,car,7300
07300.png,640,717,1280,250,0.515137,2,car,7300
07300.png,646,416,8,7,0.506836,2,car,7300
07301.png,451,469,118,74,0.910645,2,car,7301
07301.png,688,439,42,28,0.882324,2,car,7301
07301.png,570,430,28,21,0.833496,2,car,7301
07301.png,611.5,437,37,31,0.789062,2,car,7301
07301.png,513,416,18,8,0.753906,2,car,7301
07301.png,339,415,50,11,0.51709,2,car,7301
07301.png,640,719,1280,227,0.513672,2,car,7301
07302.png,451,469,118,73,0.916504,2,car,7302
07302.png,688.5,438,43,28,0.867188,2,car,7302
07302.png,570,430,28,21,0.825684,2,car,7302
07302.png,611.5,437,37,31,0.780762,2,car,7302
07302.png,511.5,416,19,8,0.750977,2,car,7302
07302.png,640,719,1280,216,0.543945,2,car,7302
07303.png,451,469,118,74,0.914062,2,car,7303
07303.png,688,439,42,28,0.861816,2,car,7303
07303.png,570,430,28,21,0.818848,2,car,7303
07303.png,611,437,36,31,0.729004,2,car,7303
07303.png,511.5,416,19,8,0.71875,2,car,7303
07303.png,639,718,1278,223,0.601074,2,car,7303
07303.png,327,414,50,12,0.533691,2,car,7303
07304.png,451.5,469,117,74,0.91748,2,car,7304
07304.png,688,439,42,28,0.873047,2,car,7304
07304.png,570.5,430,29,20,0.824219,2,car,7304
07304.png,611.5,437,37,31,0.81543,2,car,7304
07304.png,510.5,416,19,8,0.672852,2,car,7304
07304.png,640,719,1280,214,0.637695,2,car,7304
07305.png,452.5,469,117,74,0.915039,2,car,7305
07305.png,688,438,42,28,0.844727,2,car,7305
07305.png,570,430,28,21,0.830566,2,car,7305
07305.png,612.5,437,37,31,0.777832,2,car,7305
07305.png,639,718,1278,218,0.552734,2,car,7305
07306.png,452.5,469,117,74,0.915039,2,car,7306
07306.png,689,439,42,28,0.859863,2,car,7306
07306.png,611.5,437,37,31,0.828125,2,car,7306
07306.png,570,430,28,21,0.824707,2,car,7306
07306.png,640,719,1280,213,0.526855,2,car,7306
07306.png,508.5,416,19,8,0.525391,2,car,7306
07307.png,453.5,469,117,73,0.916504,2,car,7307
07307.png,689,439,42,28,0.875,2,car,7307
07307.png,612.5,437,37,31,0.819336,2,car,7307
07307.png,570,430,28,21,0.797852,2,car,7307
07307.png,640,719,1280,214,0.672363,2,car,7307
07308.png,453.5,469,117,73,0.919922,2,car,7308
07308.png,689.5,439,43,28,0.880371,2,car,7308
07308.png,570,430,28,21,0.820801,2,car,7308
07308.png,612.5,437,37,31,0.812988,2,car,7308
07308.png,640,718,1280,216,0.719727,2,car,7308
07309.png,453,470,116,73,0.917969,2,car,7309
07309.png,690.5,439,43,28,0.888184,2,car,7309
07309.png,570,430,28,21,0.831543,2,car,7309
07309.png,612,437,38,31,0.805664,2,car,7309
07309.png,640,718,1278,218,0.652344,2,car,7309
07310.png,453,469,116,73,0.917969,2,car,7310
07310.png,690.5,439,43,28,0.887207,2,car,7310
07310.png,570,430,28,21,0.811523,2,car,7310
07310.png,612,437,36,31,0.717285,2,car,7310
07310.png,640,720,1280,207,0.501465,2,car,7310
07311.png,454,470,116,73,0.910645,2,car,7311
07311.png,690,439,42,28,0.881348,2,car,7311
07311.png,570.5,431,29,21,0.803223,2,car,7311
07311.png,612.5,437,37,31,0.701172,2,car,7311
07311.png,640,719,1280,218,0.503906,2,car,7311
07312.png,454.5,470,115,73,0.918457,2,car,7312
07312.png,691.5,439,43,28,0.88623,2,car,7312
07312.png,570.5,430,29,20,0.80127,2,car,7312
07312.png,612.5,437,37,31,0.716309,2,car,7312
07312.png,502.5,421,15,13,0.509277,2,car,7312
07313.png,454.5,469,115,73,0.924316,2,car,7313
07313.png,690.5,439,43,28,0.870117,2,car,7313
07313.png,570,429,28,20,0.768066,2,car,7313
07313.png,612.5,437,37,31,0.618652,2,car,7313
07314.png,455,469,114,73,0.909668,2,car,7314
07314.png,691.5,440,43,29,0.884766,2,car,7314
07314.png,570,431,28,19,0.792969,2,car,7314
07314.png,612.5,437,37,31,0.706055,2,car,7314
07314.png,640,719,1280,211,0.560547,2,car,7314
07315.png,455,469,114,73,0.926758,2,car,7315
07315.png,691,440,44,29,0.886719,2,car,7315
07315.png,570,429,28,20,0.796875,2,car,7315
07315.png,612.5,435,39,30,0.683105,2,car,7315
07315.png,640,720,1280,215,0.591797,2,car,7315
07316.png,455,469,114,73,0.922852,2,car,7316
07316.png,691,440,44,29,0.892578,2,car,7316
07316.png,570.5,430,29,21,0.830078,2,car,7316
07316.png,612.5,436,39,30,0.722656,2,car,7316
07317.png,455,469,114,73,0.923828,2,car,7317
07317.png,691,439,44,29,0.884766,2,car,7317
07317.png,571,429,28,21,0.79541,2,car,7317
07317.png,613.5,437,37,31,0.691406,2,car,7317
07318.png,456,469,114,73,0.925781,2,car,7318
07318.png,691,440,44,29,0.88623,2,car,7318
07318.png,570,430,28,21,0.807129,2,car,7318
07318.png,640,720,1280,213,0.691406,2,car,7318
