# framepath, x, y, w, h, confidence, classID, className,
04558.png,658.5,425,15,16,0.648926,2,car,
04558.png,1056,537,446,535,0.815918,7,truck,
04558.png,593.5,423,19,21,0.508789,7,truck,
04558.png,167.5,401,17,17,0.539551,11,stop sign,
04559.png,550,439,42,31,0.844238,2,car,
04559.png,238.5,424,111,30,0.825684,2,car,
04559.png,579,429,24,19,0.769043,2,car,
04559.png,635.5,442,41,36,0.761719,2,car,
04559.png,640,719,1280,213,0.731934,2,car,
04559.png,658.5,427,15,17,0.69043,2,car,
04559.png,1053.5,539,451,537,0.854492,7,truck,
04559.png,163.5,401,17,17,0.748047,11,stop sign,
04559.png,164.5,382,13,18,0.650391,11,stop sign,
04560.png,550.5,437,43,30,0.85498,2,car,
04560.png,224,423,116,30,0.853516,2,car,
04560.png,579,428,24,19,0.769531,2,car,
04560.png,635,441,42,36,0.731445,2,car,
04560.png,659.5,425,15,17,0.70459,2,car,
04560.png,640,717,1280,229,0.69873,2,car,
04560.png,1051.5,536,455,535,0.84668,7,truck,
04560.png,593.5,423,19,22,0.537109,7,truck,
04560.png,158.5,400,17,17,0.579102,11,stop sign,
04560.png,159,381,14,18,0.521973,11,stop sign,
04561.png,550,439,42,31,0.843262,2,car,
04561.png,579,429,24,19,0.77832,2,car,
04561.png,210,425,122,32,0.764648,2,car,
04561.png,635.5,442,41,36,0.735352,2,car,
04561.png,640,717,1278,224,0.704102,2,car,
04561.png,659.5,427,15,17,0.67041,2,car,
04561.png,1053.5,537,451,536,0.852051,7,truck,
04561.png,153.5,400,17,17,0.668457,11,stop sign,
04561.png,154,382,14,17,0.612305,11,stop sign,
04562.png,550.5,439,41,31,0.865723,2,car,
04562.png,579,429,24,19,0.78125,2,car,
04562.png,194,424,128,32,0.753906,2,car,
04562.png,635.5,442,41,36,0.728516,2,car,
04562.png,659.5,427,15,17,0.697266,2,car,
04562.png,640,718,1278,221,0.623047,2,car,
04562.png,1053.5,537,451,535,0.850098,7,truck,
04562.png,149.5,400,17,17,0.719238,11,stop sign,
04562.png,150,381,14,18,0.557617,11,stop sign,
04563.png,178.5,425,135,34,0.875488,2,car,
04563.png,550.5,439,41,31,0.853516,2,car,
04563.png,635,441,42,35,0.851074,2,car,
04563.png,579,428,24,18,0.774902,2,car,
04563.png,659.5,426,15,17,0.766113,2,car,
04563.png,639,717,1278,232,0.695312,2,car,
04563.png,1056,537,448,535,0.831543,7,truck,
04563.png,593.5,423,19,21,0.500977,7,truck,
04563.png,145,380,14,18,0.574219,11,stop sign,
04563.png,451.5,364,15,15,0.537109,11,stop sign,
04564.png,550.5,440,43,31,0.853516,2,car,
04564.png,160,426,142,35,0.823242,2,car,
04564.png,635.5,443,41,36,0.79248,2,car,
04564.png,639,718,1278,235,0.771973,2,car,
04564.png,579,431,24,20,0.770508,2,car,
04564.png,659.5,428,15,17,0.699219,2,car,
04564.png,1056,535,446,533,0.781738,7,truck,
04564.png,593,425,20,22,0.567383,7,truck,
04565.png,551.5,439,41,31,0.861816,2,car,
04565.png,141,425,150,36,0.787109,2,car,
04565.png,579,430,24,19,0.768555,2,car,
04565.png,640,718,1278,220,0.751465,2,car,
04565.png,635.5,443,41,36,0.748535,2,car,
04565.png,659.5,427,15,17,0.70459,2,car,
04565.png,1056.5,537,445,535,0.836426,7,truck,
04565.png,593,424,20,21,0.569336,7,truck,
04566.png,121,426,156,37,0.83252,2,car,
04566.png,550.5,439,43,31,0.823242,2,car,
04566.png,635.5,443,41,36,0.765137,2,car,
04566.png,579,430,24,19,0.75293,2,car,
04566.png,659.5,427,15,17,0.696289,2,car,
04566.png,640,717,1280,222,0.674805,2,car,
04566.png,1056,535,446,533,0.837891,7,truck,
04566.png,593,424,20,22,0.567871,7,truck,
04566.png,130.5,380,13,19,0.50293,11,stop sign,
04567.png,550.5,441,43,31,0.821777,2,car,
04567.png,579,431,24,20,0.780273,2,car,
04567.png,635,444,40,36,0.729492,2,car,
04567.png,100.5,426,167,39,0.714844,2,car,
04567.png,640,717,1278,228,0.643066,2,car,
04567.png,658.5,428,15,17,0.562012,2,car,
04567.png,1056,535,446,533,0.853516,7,truck,
04567.png,593.5,425,19,22,0.599121,7,truck,
04568.png,551,439,42,31,0.849121,2,car,
04568.png,579,429,24,19,0.78418,2,car,
04568.png,635.5,443,41,36,0.748535,2,car,
04568.png,640,716,1278,228,0.746094,2,car,
04568.png,82.5,426,163,41,0.690918,2,car,
04568.png,658.5,426,15,16,0.613281,2,car,
04568.png,1058.5,538,443,536,0.856445,7,truck,
04568.png,593,424,20,22,0.565918,7,truck,
04568.png,119,379,14,19,0.59082,11,stop sign,
04569.png,551,441,44,31,0.853027,2,car,
04569.png,579,431,24,20,0.758301,2,car,
04569.png,635.5,444,41,36,0.720703,2,car,
04569.png,71,427,142,44,0.672363,2,car,
04569.png,641,717,1278,235,0.655762,2,car,
04569.png,1058,537,444,535,0.851562,7,truck,
04569.png,594,425,20,22,0.592773,7,truck,
04570.png,551,441,44,31,0.850586,2,car,
04570.png,61.5,426,121,45,0.811523,2,car,
04570.png,579,431,24,20,0.766602,2,car,
04570.png,635,444,40,36,0.71875,2,car,
04570.png,640,718,1278,225,0.607422,2,car,
04570.png,1056,535,448,533,0.84082,7,truck,
04570.png,594,425,20,22,0.584473,7,truck,
04571.png,551,440,44,31,0.846191,2,car,
04571.png,579,431,24,19,0.770996,2,car,
04571.png,635.5,443,41,36,0.745117,2,car,
04571.png,640,717,1278,231,0.601074,2,car,
04571.png,658.5,426,15,16,0.593262,2,car,
04571.png,1058.5,534,443,532,0.816895,7,truck,
04571.png,594,425,20,22,0.625488,7,truck,
04571.png,102,399,18,19,0.582031,11,stop sign,
04571.png,103,378,14,20,0.54834,11,stop sign,
04572.png,551.5,441,43,31,0.861328,2,car,
04572.png,579,431,24,19,0.758301,2,car,
04572.png,639,718,1278,235,0.735352,2,car,
04572.png,635,444,40,36,0.705078,2,car,
04572.png,37,426,74,50,0.59668,2,car,
04572.png,658,428,16,16,0.539551,2,car,
04572.png,1058,528,444,525,0.815918,7,truck,
04572.png,594,426,20,22,0.606445,7,truck,
04572.png,96,399,18,19,0.641113,11,stop sign,
04573.png,551.5,441,43,31,0.860352,2,car,
04573.png,579,431,24,19,0.77832,2,car,
04573.png,635.5,444,41,36,0.697754,2,car,
04573.png,639,718,1278,238,0.610352,2,car,
04573.png,1058.5,530,443,527,0.790039,7,truck,
04573.png,594,425,20,22,0.61084,7,truck,
04574.png,551.5,440,43,31,0.850098,2,car,
04574.png,579,431,24,19,0.754395,2,car,
04574.png,635,443,40,36,0.673828,2,car,
04574.png,658.5,427,15,16,0.570312,2,car,
04574.png,639,718,1278,229,0.501953,2,car,
04574.png,1058.5,534,441,532,0.775391,7,truck,
04574.png,594,425,20,22,0.604492,7,truck,
04574.png,86,375,14,20,0.561523,11,stop sign,
04574.png,84.5,397,19,20,0.554688,11,stop sign,
04575.png,552.5,440,43,30,0.817871,2,car,
04575.png,579,431,24,20,0.737793,2,car,
04575.png,635,445,40,37,0.651367,2,car,
04575.png,659.5,427,15,16,0.506836,2,car,
04575.png,639,718,1278,221,0.50293,2,car,
04575.png,1056.5,537,445,535,0.808105,7,truck,
04575.png,594,426,20,22,0.57373,7,truck,
04575.png,235,490,100,47,0.608398,13,bench,
04576.png,552,441,44,31,0.83252,2,car,
04576.png,579,431,24,19,0.744629,2,car,
04576.png,635.5,444,41,36,0.655762,2,car,
04576.png,639,718,1278,225,0.541504,2,car,
04576.png,1058,534,444,532,0.778809,7,truck,
04576.png,594.5,425,19,21,0.567871,7,truck,
04577.png,552.5,440,43,31,0.802734,2,car,
04577.png,580,430,24,19,0.766602,2,car,
04577.png,635.5,443,41,36,0.663574,2,car,
04577.png,639,718,1278,235,0.521484,2,car,
04577.png,659.5,427,15,17,0.509766,2,car,
04577.png,1060.5,533,439,530,0.765625,7,truck,
04577.png,594.5,425,19,22,0.562012,7,truck,
04578.png,552.5,441,43,31,0.806641,2,car,
04578.png,580,431,24,19,0.745605,2,car,
04578.png,639,716,1278,230,0.710449,2,car,
04578.png,635.5,444,41,36,0.676758,2,car,
04578.png,1056,538,446,536,0.681641,7,truck,
04578.png,594.5,426,19,21,0.581543,7,truck,
04579.png,553.5,440,43,31,0.822266,2,car,
04579.png,635.5,443,41,36,0.728027,2,car,
04579.png,580,430,24,19,0.719727,2,car,
04579.png,1056.5,533,445,530,0.762207,7,truck,
04579.png,595.5,425,19,22,0.581055,7,truck,
04579.png,53.5,395,19,21,0.589844,11,stop sign,
04580.png,553,439,42,31,0.785645,2,car,
04580.png,635.5,443,41,35,0.76123,2,car,
04580.png,580,430,24,19,0.735352,2,car,
04580.png,659.5,427,15,17,0.572266,2,car,
04580.png,639,718,1278,235,0.552246,2,car,
04580.png,1055,534,450,532,0.802734,7,truck,
04580.png,595.5,425,19,21,0.589355,7,truck,
04581.png,553,439,42,30,0.833008,2,car,
04581.png,580,430,24,19,0.761719,2,car,
04581.png,635.5,443,41,36,0.719238,2,car,
04581.png,639,718,1278,238,0.611328,2,car,
04581.png,1060.5,535,439,532,0.812012,7,truck,
04581.png,595.5,425,19,22,0.557129,7,truck,
04582.png,553,438,42,30,0.806641,2,car,
04582.png,635,443,42,36,0.729492,2,car,
04582.png,580,429,24,19,0.70459,2,car,
04582.png,659.5,426,15,16,0.516602,2,car,
04582.png,1061,527,438,524,0.834961,7,truck,
04582.png,595.5,425,19,22,0.582031,7,truck,
04582.png,34.5,393,19,21,0.681152,11,stop sign,
04582.png,35.5,371,13,23,0.605469,11,stop sign,
04582.png,229.5,489,99,49,0.524902,13,bench,
04583.png,553.5,439,43,31,0.813965,2,car,
04583.png,635,443,42,36,0.783203,2,car,
04583.png,580,429,24,19,0.694336,2,car,
04583.png,659.5,426,15,16,0.633789,2,car,
04583.png,1058.5,530,441,527,0.82959,7,truck,
04583.png,595.5,425,19,22,0.600586,7,truck,
04584.png,553.5,439,43,31,0.821777,2,car,
04584.png,635,443,42,36,0.776367,2,car,
04584.png,580,429,24,18,0.721191,2,car,
04584.png,639,718,1278,235,0.657715,2,car,
04584.png,659.5,426,15,16,0.614258,2,car,
04584.png,1056,529,446,525,0.78125,7,truck,
04584.png,595,425,20,22,0.564941,7,truck,
04585.png,553,439,42,31,0.821289,2,car,
04585.png,580,428,24,18,0.786133,2,car,
04585.png,635,442,42,36,0.714355,2,car,
04585.png,640,718,1280,241,0.671875,2,car,
04585.png,659.5,426,15,17,0.63916,2,car,
04585.png,1060.5,532,439,529,0.793945,7,truck,
04585.png,595,424,20,22,0.546387,7,truck,
04585.png,12.5,394,21,40,0.517578,11,stop sign,
04586.png,554,439,42,31,0.801758,2,car,
04586.png,635.5,443,41,36,0.768555,2,car,
04586.png,639,717,1278,233,0.692383,2,car,
04586.png,580,430,24,19,0.691406,2,car,
04586.png,659.5,426,15,16,0.651367,2,car,
04586.png,1060,532,440,530,0.800293,7,truck,
04586.png,595,425,20,22,0.558594,7,truck,
04587.png,639,717,1278,235,0.787109,2,car,
04587.png,554,439,42,31,0.760254,2,car,
04587.png,635,443,42,36,0.723633,2,car,
04587.png,580,429,24,19,0.72168,2,car,
04587.png,660.5,426,15,16,0.538574,2,car,
04587.png,1058,529,444,525,0.808594,7,truck,
04587.png,595,425,20,22,0.591797,7,truck,
04588.png,554,439,42,31,0.781738,2,car,
04588.png,635.5,443,41,35,0.727539,2,car,
04588.png,580.5,429,23,19,0.727051,2,car,
04588.png,639,718,1278,233,0.601562,2,car,
04588.png,659.5,426,15,16,0.527344,2,car,
04588.png,1060,534,440,531,0.8125,7,truck,
04588.png,595,425,20,22,0.555664,7,truck,
04589.png,554,439,42,31,0.790527,2,car,
04589.png,635,443,42,35,0.768066,2,car,
04589.png,580.5,429,23,19,0.705566,2,car,
04589.png,639,717,1278,229,0.682129,2,car,
04589.png,660.5,426,15,16,0.61377,2,car,
04589.png,1061.5,534,437,532,0.808105,7,truck,
04589.png,595,425,20,22,0.587891,7,truck,
04590.png,554,438,42,30,0.800293,2,car,
04590.png,635.5,443,41,35,0.768066,2,car,
04590.png,639,716,1278,228,0.739746,2,car,
04590.png,580.5,429,23,19,0.71875,2,car,
04590.png,659.5,426,15,16,0.571289,2,car,
04590.png,1061,527,434,524,0.828125,7,truck,
04590.png,595,425,20,22,0.576172,7,truck,
04591.png,554,438,42,30,0.779297,2,car,
04591.png,635,443,42,36,0.756348,2,car,
04591.png,580.5,430,23,19,0.671387,2,car,
04591.png,659,427,16,17,0.578613,2,car,
04591.png,1061.5,530,435,528,0.850098,7,truck,
04591.png,595,426,20,23,0.609863,7,truck,
04592.png,554,438,42,30,0.795898,2,car,
04592.png,635,443,42,36,0.742676,2,car,
04592.png,580.5,430,23,19,0.666016,2,car,
04592.png,659,427,16,17,0.574219,2,car,
04592.png,1061,530,434,527,0.849121,7,truck,
04592.png,595,426,20,23,0.616211,7,truck,
04593.png,554,438,42,30,0.79834,2,car,
04593.png,635,443,42,36,0.774902,2,car,
04593.png,580.5,430,23,19,0.637695,2,car,
04593.png,659,426,16,16,0.633789,2,car,
04593.png,639,718,1278,230,0.583496,2,car,
04593.png,1063.5,522,433,518,0.850098,7,truck,
04593.png,595,425,20,22,0.604492,7,truck,
04594.png,554,438,42,30,0.814941,2,car,
04594.png,635,443,42,36,0.813965,2,car,
04594.png,580.5,429,23,18,0.626953,2,car,
04594.png,659.5,426,15,16,0.611816,2,car,
04594.png,1063.5,526,433,523,0.863281,7,truck,
04594.png,595,425,20,22,0.590332,7,truck,
04595.png,554.5,438,43,30,0.813965,2,car,
04595.png,635,443,42,36,0.80127,2,car,
04595.png,580.5,430,23,19,0.620605,2,car,
04595.png,658,427,16,17,0.604492,2,car,
04595.png,1061,525,434,522,0.862793,7,truck,
04595.png,595,425,20,22,0.600586,7,truck,
04596.png,554,438,42,30,0.825195,2,car,
04596.png,634.5,443,41,36,0.796875,2,car,
04596.png,580.5,430,23,19,0.640137,2,car,
04596.png,658,427,16,17,0.625,2,car,
04596.png,1061.5,524,435,521,0.873535,7,truck,
04596.png,595,425,20,22,0.594727,7,truck,
04597.png,554,438,42,30,0.819336,2,car,
04597.png,634,443,42,35,0.814941,2,car,
04597.png,580.5,429,23,19,0.677734,2,car,
04597.png,658.5,426,17,16,0.662109,2,car,
04597.png,639,718,1278,237,0.515625,2,car,
04597.png,1061.5,524,435,522,0.873535,7,truck,
04597.png,595,425,20,22,0.569824,7,truck,
04598.png,554,438,42,30,0.807617,2,car,
04598.png,634.5,443,41,35,0.775879,2,car,
04598.png,580.5,430,23,19,0.675781,2,car,
04598.png,658.5,426,17,16,0.669434,2,car,
04598.png,639,718,1278,235,0.606445,2,car,
04598.png,1061,523,434,521,0.884277,7,truck,
04598.png,595.5,425,19,22,0.597656,7,truck,
04599.png,555,438,42,30,0.79248,2,car,
04599.png,634,443,42,35,0.755371,2,car,
04599.png,639,718,1278,226,0.733887,2,car,
04599.png,580.5,429,23,19,0.731445,2,car,
04599.png,658.5,427,17,17,0.636719,2,car,
04599.png,1063,530,430,528,0.869141,7,truck,
04599.png,595.5,425,19,22,0.568359,7,truck,
04600.png,555.5,438,43,30,0.828613,2,car,
04600.png,639,717,1278,236,0.748535,2,car,
04600.png,634,443,42,36,0.712891,2,car,
04600.png,580.5,430,23,19,0.695312,2,car,
04600.png,658.5,426,17,16,0.630371,2,car,
04600.png,1060.5,526,439,523,0.830078,7,truck,
04600.png,595.5,425,19,22,0.604004,7,truck,
04601.png,554,438,42,30,0.831543,2,car,
04601.png,639,717,1278,235,0.782227,2,car,
04601.png,580.5,429,23,19,0.753906,2,car,
04601.png,634.5,443,41,35,0.745605,2,car,
04601.png,658.5,427,17,17,0.698242,2,car,
04601.png,1061.5,525,437,521,0.853027,7,truck,
04601.png,595.5,425,19,22,0.571777,7,truck,
04602.png,554.5,438,43,30,0.830566,2,car,
04602.png,634,443,42,35,0.765137,2,car,
04602.png,580.5,428,23,18,0.738281,2,car,
04602.png,639,716,1278,228,0.686523,2,car,
04602.png,658.5,426,17,16,0.682129,2,car,
04602.png,1063,525,432,522,0.84668,7,truck,
04602.png,595.5,425,19,22,0.577148,7,truck,
04602.png,236.5,295,29,34,0.547852,11,stop sign,
04603.png,555.5,438,41,30,0.818848,2,car,
04603.png,639,717,1278,235,0.813477,2,car,
04603.png,634.5,443,41,36,0.761719,2,car,
04603.png,580.5,428,23,18,0.741211,2,car,
04603.png,658.5,426,17,16,0.649902,2,car,
04603.png,1061,522,438,518,0.858398,7,truck,
04603.png,595.5,425,19,22,0.576172,7,truck,
04604.png,555.5,438,41,30,0.808105,2,car,
04604.png,639,717,1278,236,0.754395,2,car,
04604.png,580.5,429,23,19,0.728027,2,car,
04604.png,633,443,42,35,0.708008,2,car,
04604.png,658,427,18,17,0.637695,2,car,
04604.png,1060,524,440,519,0.848145,7,truck,
04604.png,595.5,424,19,21,0.538574,7,truck,
04604.png,212.5,286,31,35,0.553711,11,stop sign,
04605.png,554.5,438,41,30,0.797852,2,car,
04605.png,580.5,429,23,19,0.728516,2,car,
04605.png,633.5,443,41,35,0.726074,2,car,
04605.png,639,717,1278,230,0.691895,2,car,
04605.png,658,427,18,17,0.648926,2,car,
04605.png,1060,529,440,526,0.851074,7,truck,
04605.png,595.5,424,19,21,0.539062,7,truck,
04606.png,554.5,438,41,30,0.825684,2,car,
04606.png,580.5,429,23,19,0.763672,2,car,
04606.png,633,443,42,35,0.733887,2,car,
04606.png,639,717,1278,231,0.730957,2,car,
04606.png,658,427,18,17,0.64209,2,car,
04606.png,1061,526,438,523,0.865234,7,truck,
04606.png,595.5,424,19,21,0.53125,7,truck,
04606.png,184.5,277,31,38,0.561035,11,stop sign,
04607.png,554,437,42,29,0.822266,2,car,
04607.png,580.5,428,23,18,0.745117,2,car,
04607.png,633,442,42,36,0.680664,2,car,
04607.png,658,426,18,17,0.606445,2,car,
04607.png,639,719,1278,214,0.504395,2,car,
04607.png,1060.5,529,439,525,0.844727,7,truck,
04607.png,595.5,423,19,21,0.560547,7,truck,
04607.png,234.5,488,95,47,0.685059,13,bench,
04608.png,554,438,42,30,0.794922,2,car,
04608.png,580.5,429,23,19,0.739258,2,car,
04608.png,633,443,42,35,0.695801,2,car,
04608.png,375.5,422,79,15,0.641602,2,car,
04608.png,639,719,1278,211,0.602051,2,car,
04608.png,658,427,18,17,0.574707,2,car,
04608.png,1060,527,440,523,0.851074,7,truck,
04608.png,595.5,424,19,21,0.555664,7,truck,
04608.png,153,267,32,41,0.589355,11,stop sign,
04609.png,555,437,42,29,0.802246,2,car,
04609.png,581.5,427,23,18,0.730957,2,car,
04609.png,633.5,442,43,36,0.720703,2,car,
04609.png,639,718,1278,221,0.640137,2,car,
04609.png,658.5,426,19,17,0.623535,2,car,
04609.png,370.5,421,81,15,0.618652,2,car,
04609.png,1060,528,440,526,0.839844,7,truck,
04609.png,595.5,423,19,21,0.568359,7,truck,
04609.png,136,260,32,41,0.530273,11,stop sign,
04610.png,554.5,437,41,30,0.784668,2,car,
04610.png,580.5,428,23,18,0.714355,2,car,
04610.png,640,719,1280,213,0.689941,2,car,
04610.png,633,442,42,36,0.685059,2,car,
04610.png,658.5,426,19,17,0.644043,2,car,
04610.png,363,421,92,16,0.525879,2,car,
04610.png,1061,529,438,526,0.848633,7,truck,
04610.png,595.5,423,19,21,0.552246,7,truck,
04611.png,555.5,437,41,30,0.798828,2,car,
04611.png,633,442,42,36,0.730469,2,car,
04611.png,580.5,428,23,18,0.728027,2,car,
04611.png,658.5,426,19,17,0.680176,2,car,
04611.png,640,719,1280,218,0.602051,2,car,
04611.png,351,422,98,17,0.573242,2,car,
04611.png,1061.5,529,437,526,0.811035,7,truck,
04611.png,595.5,423,19,21,0.549316,7,truck,
04612.png,555,437,42,29,0.798828,2,car,
04612.png,633,441,42,35,0.744629,2,car,
04612.png,581.5,427,23,18,0.729492,2,car,
04612.png,640,719,1280,217,0.692383,2,car,
04612.png,657.5,425,19,17,0.64209,2,car,
04612.png,1061,527,438,523,0.796875,7,truck,
04612.png,595,423,20,21,0.520508,7,truck,
04613.png,554,437,42,29,0.806152,2,car,
04613.png,580.5,428,23,18,0.748047,2,car,
04613.png,632.5,442,41,35,0.705078,2,car,
04613.png,335.5,422,107,18,0.697754,2,car,
04613.png,640,718,1280,210,0.65918,2,car,
04613.png,657.5,426,19,17,0.623535,2,car,
04613.png,1061,529,438,525,0.813477,7,truck,
04613.png,595.5,423,19,21,0.547363,7,truck,
04614.png,554,437,42,29,0.808594,2,car,
04614.png,580.5,428,23,18,0.772949,2,car,
04614.png,632,442,42,35,0.678711,2,car,
04614.png,657.5,426,19,17,0.631836,2,car,
04614.png,319.5,422,127,18,0.595703,2,car,
04614.png,640,719,1280,211,0.586426,2,car,
04614.png,1061,527,436,523,0.787598,7,truck,
04614.png,378.5,420,79,41,0.566895,7,truck,
