timestamp, coeff0, coeff1, coeff2
246.280086,-2.44,-0.034,-3.81e-06
246.373886,0.8,-0.0355,-3.81e-06
246.373886,-2.54,-0.0355,-3.81e-06
246.470285,0.66,-0.0385,-3.81e-06
246.470285,-2.7,-0.0385,-3.81e-06
246.561277,0.6,-0.0385,-3.81e-06
246.561277,-2.7,-0.0385,-3.81e-06
246.653739,0.52,-0.0395,-7.62e-06
246.653739,-2.76,-0.0395,-7.62e-06
246.749633,0.46,-0.041,-7.62e-06
246.749633,-2.82,-0.041,-7.62e-06
246.847526,0.3,-0.0415,-1.143e-05
246.847526,-2.94,-0.0415,-1.143e-05
246.943076,0.24,-0.042,-1.143e-05
246.943076,-3.04,-0.042,-1.143e-05
247.039729,0.16,-0.0435,-1.143e-05
247.039729,-3.16,-0.0435,-1.143e-05
247.137312,0.02,-0.0455,-7.62e-06
247.137312,-3.32,-0.0455,-7.62e-06
247.231349,-0.06,-0.0455,-3.81e-06
247.231349,-3.42,-0.0455,-3.81e-06
247.324563,-0.16,-0.045,0
247.324563,-3.5,-0.045,0
247.419218,3.18,-0.041,-7.62e-06
247.419218,-0.16,-0.041,-7.62e-06
247.513998,3.22,-0.039,-1.143e-05
247.513998,-0.26,-0.039,-1.143e-05
247.613476,3.18,-0.0375,-7.62e-06
247.613476,-0.32,-0.0375,-7.62e-06
247.716693,3.12,-0.0365,-3.81e-06
247.716693,-0.4,-0.0365,-3.81e-06
247.818861,2.98,-0.0355,0
247.818861,-0.52,-0.0355,0
247.916501,2.92,-0.034,0
247.916501,-0.58,-0.034,0
248.015507,2.84,-0.0335,0
248.015507,-0.64,-0.0335,0
248.116957,2.68,-0.032,0
248.116957,-0.74,-0.032,0
248.216737,2.62,-0.0305,3.81e-06
248.216737,-0.8,-0.0305,3.81e-06
248.320727,2.56,-0.0295,7.62e-06
248.320727,-0.84,-0.0295,7.62e-06
248.424972,2.44,-0.027,7.62e-06
248.424972,-0.94,-0.027,7.62e-06
248.528627,2.4,-0.026,7.62e-06
248.528627,-0.98,-0.026,7.62e-06
248.629203,2.32,-0.024,1.143e-05
248.629203,-1.06,-0.024,1.143e-05
248.732585,2.28,-0.023,1.143e-05
248.732585,-1.08,-0.023,1.143e-05
248.834621,2.26,-0.022,1.524e-05
248.834621,-1.12,-0.022,1.524e-05
248.936959,2.18,-0.02,1.524e-05
248.936959,-1.2,-0.02,1.524e-05
249.042034,2.16,-0.018,1.524e-05
249.042034,-1.24,-0.018,1.524e-05
249.146323,2.12,-0.017,1.524e-05
249.146323,-1.28,-0.017,1.524e-05
249.249882,2.08,-0.0155,1.905e-05
249.249882,-1.32,-0.0155,1.905e-05
249.357073,2.04,-0.015,1.905e-05
249.357073,-1.34,-0.015,1.905e-05
249.456863,2,-0.013,1.905e-05
249.456863,-1.38,-0.013,1.905e-05
249.56107,1.98,-0.013,1.905e-05
249.56107,-1.38,-0.013,1.905e-05
249.665179,1.96,-0.013,2.286e-05
249.665179,-1.4,-0.013,2.286e-05
249.77003,1.92,-0.0125,2.286e-05
249.77003,-1.46,-0.0125,2.286e-05
249.884121,1.88,-0.0115,2.286e-05
249.884121,-1.48,-0.0115,2.286e-05
249.985336,1.86,-0.0105,2.286e-05
249.985336,-1.52,-0.0105,2.286e-05
250.092948,1.86,-0.0105,2.286e-05
250.092948,-1.52,-0.0105,2.286e-05
250.200129,1.82,-0.0105,2.286e-05
250.200129,-1.54,-0.0105,2.286e-05
250.307791,1.82,-0.01,2.286e-05
250.307791,-1.56,-0.01,2.286e-05
250.423158,1.8,-0.0095,2.286e-05
250.423158,-1.58,-0.0095,2.286e-05
250.534236,1.78,-0.009,2.286e-05
250.534236,-1.6,-0.009,2.286e-05
250.648412,1.74,-0.0095,2.286e-05
250.648412,-1.64,-0.0095,2.286e-05
250.75823,1.74,-0.009,2.286e-05
250.75823,-1.62,-0.009,2.286e-05
250.874863,1.72,-0.0095,2.286e-05
250.874863,-1.64,-0.0095,2.286e-05
250.980063,1.7,-0.0095,2.667e-05
250.980063,-1.66,-0.0095,2.667e-05
251.098583,1.66,-0.008,2.286e-05
251.098583,-1.72,-0.008,2.286e-05
251.20596,1.66,-0.008,2.286e-05
251.20596,-1.72,-0.008,2.286e-05
251.311575,1.64,-0.0075,2.286e-05
251.311575,-1.74,-0.0075,2.286e-05
251.417613,1.64,-0.0075,2.286e-05
251.417613,-1.76,-0.0075,2.286e-05
251.525653,1.62,-0.008,2.286e-05
251.525653,-1.76,-0.008,2.286e-05
251.634529,1.6,-0.0075,2.286e-05
251.634529,-1.78,-0.0075,2.286e-05
251.739785,1.58,-0.007,1.905e-05
251.739785,-1.8,-0.007,1.905e-05
251.84868,1.56,-0.0065,1.905e-05
251.84868,-1.82,-0.0065,1.905e-05
251.95493,1.56,-0.0065,1.905e-05
251.95493,-1.82,-0.0065,1.905e-05
252.059696,1.54,-0.006,1.524e-05
252.059696,-1.84,-0.006,1.524e-05
252.167478,1.54,-0.0055,1.524e-05
252.167478,-1.84,-0.0055,1.524e-05
252.271873,1.54,-0.0055,1.905e-05
252.271873,-1.84,-0.0055,1.905e-05
252.378077,1.52,-0.0045,1.905e-05
252.378077,-1.86,-0.0045,1.905e-05
252.489445,1.5,-0.004,1.905e-05
252.489445,-1.88,-0.004,1.905e-05
252.591737,1.52,-0.003,1.524e-05
252.591737,-1.88,-0.003,1.524e-05
252.698226,1.5,-0.003,1.905e-05
252.698226,-1.88,-0.003,1.905e-05
252.80105,1.5,-0.003,1.905e-05
252.80105,-1.86,-0.003,1.905e-05
252.905433,1.5,-0.0035,1.905e-05
252.905433,-1.86,-0.0035,1.905e-05
253.01043,1.5,-0.003,2.286e-05
253.01043,-1.86,-0.003,2.286e-05
253.116973,1.5,-0.002,2.286e-05
253.116973,-1.88,-0.002,2.286e-05
253.228074,1.5,-0.0015,2.286e-05
253.228074,-1.88,-0.0015,2.286e-05
253.324481,1.5,-0.001,2.286e-05
253.324481,-1.88,-0.001,2.286e-05
253.427304,1.5,-0.0015,2.286e-05
253.427304,-1.86,-0.0015,2.286e-05
253.535117,1.5,-0.001,2.286e-05
253.535117,-1.84,-0.001,2.286e-05
253.633121,1.5,-0.001,2.286e-05
253.633121,-1.84,-0.001,2.286e-05
253.738475,1.52,-0.001,2.286e-05
253.738475,-1.84,-0.001,2.286e-05
253.842678,1.52,-0.0005,2.286e-05
253.842678,-1.84,-0.0005,2.286e-05
253.943453,1.52,-0.0005,2.286e-05
253.943453,-1.84,-0.0005,2.286e-05
254.044821,1.54,-0.0005,2.286e-05
254.044821,-1.84,-0.0005,2.286e-05
254.147293,1.54,-0.001,2.667e-05
254.147293,-1.82,-0.001,2.667e-05
254.247312,1.56,-0.001,2.667e-05
254.247312,-1.82,-0.001,2.667e-05
254.351857,1.54,-0.0005,2.667e-05
254.351857,-1.82,-0.0005,2.667e-05
254.457035,1.56,-0.0005,2.667e-05
254.457035,-1.82,-0.0005,2.667e-05
254.56137,1.56,-0.001,2.667e-05
254.56137,-1.82,-0.001,2.667e-05
254.664202,1.58,-0.0025,2.286e-05
254.664202,-1.8,-0.0025,2.286e-05
254.765079,1.58,-0.003,2.667e-05
254.765079,-1.8,-0.003,2.667e-05
254.8694,1.56,-0.003,2.667e-05
254.8694,-1.8,-0.003,2.667e-05
254.974794,1.56,-0.003,2.286e-05
254.974794,-1.84,-0.003,2.286e-05
255.078348,1.56,-0.003,2.286e-05
255.078348,-1.84,-0.003,2.286e-05
255.181456,1.56,-0.0035,2.286e-05
255.181456,-1.84,-0.0035,2.286e-05
255.284302,1.56,-0.004,2.286e-05
255.284302,-1.84,-0.004,2.286e-05
255.381761,1.56,-0.004,2.286e-05
255.381761,-1.82,-0.004,2.286e-05
255.482458,1.56,-0.004,2.286e-05
255.482458,-1.82,-0.004,2.286e-05
255.587267,1.56,-0.0035,2.286e-05
255.587267,-1.82,-0.0035,2.286e-05
255.687879,1.56,-0.0035,1.905e-05
255.687879,-1.84,-0.0035,1.905e-05
255.790528,1.54,-0.0035,1.905e-05
255.790528,-1.84,-0.0035,1.905e-05
255.894233,1.54,-0.0035,1.905e-05
255.894233,-1.84,-0.0035,1.905e-05
255.994376,1.54,-0.0035,1.905e-05
255.994376,-1.84,-0.0035,1.905e-05
256.097752,1.54,-0.003,1.905e-05
256.097752,-1.84,-0.003,1.905e-05
256.203,1.54,-0.003,1.905e-05
256.203,-1.84,-0.003,1.905e-05
256.307705,1.52,-0.002,1.524e-05
256.307705,-1.86,-0.002,1.524e-05
256.41325,1.52,-0.0025,1.524e-05
256.41325,-1.86,-0.0025,1.524e-05
256.515912,1.52,-0.0025,1.143e-05
256.515912,-1.86,-0.0025,1.143e-05
256.618057,1.52,-0.0025,1.143e-05
256.618057,-1.86,-0.0025,1.143e-05
256.726228,1.52,-0.0025,1.143e-05
256.726228,-1.86,-0.0025,1.143e-05
256.825199,1.5,-0.0015,7.62e-06
256.825199,-1.86,-0.0015,7.62e-06
256.930356,1.5,-0.001,7.62e-06
256.930356,-1.86,-0.001,7.62e-06
257.038525,1.5,-0.0015,3.81e-06
257.038525,-1.84,-0.0015,3.81e-06
257.138774,1.52,-0.0015,7.62e-06
257.138774,-1.84,-0.0015,7.62e-06
257.243723,1.52,-0.001,7.62e-06
257.243723,-1.84,-0.001,7.62e-06
257.348734,1.52,-0.001,7.62e-06
257.348734,-1.84,-0.001,7.62e-06
257.454719,1.52,-0.001,3.81e-06
257.454719,-1.86,-0.001,3.81e-06
257.565506,1.52,-0.001,3.81e-06
257.565506,-1.86,-0.001,3.81e-06
257.670267,1.54,-0.0005,0
257.670267,-1.88,-0.0005,0
257.774736,1.54,-0.0005,3.81e-06
257.774736,-1.88,-0.0005,3.81e-06
257.881052,1.52,-0.0005,3.81e-06
257.881052,-1.88,-0.0005,3.81e-06
257.987633,1.52,0,0
257.987633,-1.88,0,0
258.092378,1.54,0,0
258.092378,-1.86,0,0
258.200444,1.52,0,3.81e-06
258.200444,-1.88,0,3.81e-06
258.307444,1.52,0,7.62e-06
258.307444,-1.84,0,7.62e-06
258.413347,1.52,0,7.62e-06
258.413347,-1.84,0,7.62e-06
258.521257,1.54,0,1.143e-05
258.521257,-1.82,0,1.143e-05
258.626555,1.54,0,1.143e-05
258.626555,-1.84,0,1.143e-05
258.7306,1.56,0,1.143e-05
258.7306,-1.84,0,1.143e-05
258.833897,1.56,0,1.143e-05
258.833897,-1.84,0,1.143e-05
258.943544,1.56,0,1.143e-05
258.943544,-1.84,0,1.143e-05
259.043318,1.56,0,1.524e-05
259.043318,-1.82,0,1.524e-05
259.145818,1.54,0.0005,1.143e-05
259.145818,-1.84,0.0005,1.143e-05
259.251564,1.54,0.0015,7.62e-06
259.251564,-1.82,0.0015,7.62e-06
259.351374,1.56,0.0015,7.62e-06
259.351374,-1.8,0.0015,7.62e-06
259.455478,1.58,0.0015,3.81e-06
259.455478,-1.78,0.0015,3.81e-06
259.558296,1.6,0.0035,0
259.558296,-1.8,0.0035,0
259.65775,1.62,0.003,-3.81e-06
259.65775,-1.78,0.003,-3.81e-06
259.759965,1.64,0.0025,-3.81e-06
259.759965,-1.78,0.0025,-3.81e-06
259.865417,1.66,0.0025,-3.81e-06
259.865417,-1.78,0.0025,-3.81e-06
259.968845,1.66,0.002,-3.81e-06
259.968845,-1.76,0.002,-3.81e-06
260.07274,1.68,0.002,-3.81e-06
260.07274,-1.76,0.002,-3.81e-06
260.17718,1.66,0.002,-3.81e-06
260.17718,-1.76,0.002,-3.81e-06
260.283015,1.66,0.0025,-3.81e-06
260.283015,-1.76,0.0025,-3.81e-06
260.389384,1.68,0.002,-3.81e-06
260.389384,-1.74,0.002,-3.81e-06
260.488861,1.68,0.002,-3.81e-06
260.488861,-1.72,0.002,-3.81e-06
260.592917,1.7,0.001,0
260.592917,-1.7,0.001,0
260.697864,1.7,0.0015,0
260.697864,-1.7,0.0015,0
260.803048,1.7,0.0015,0
260.803048,-1.68,0.0015,0
260.907223,1.7,0.0025,3.81e-06
260.907223,-1.66,0.0025,3.81e-06
261.008637,1.72,0.002,3.81e-06
261.008637,-1.66,0.002,3.81e-06
261.112469,1.72,0.002,7.62e-06
261.112469,-1.64,0.002,7.62e-06
261.215638,1.74,0.0025,7.62e-06
261.215638,-1.64,0.0025,7.62e-06
261.319255,1.76,0.002,7.62e-06
261.319255,-1.62,0.002,7.62e-06
261.42668,1.76,0.001,7.62e-06
261.42668,-1.62,0.001,7.62e-06
261.531785,1.76,0.001,7.62e-06
261.531785,-1.62,0.001,7.62e-06
261.635822,1.78,0.0005,7.62e-06
261.635822,-1.6,0.0005,7.62e-06
261.73796,1.78,0.0005,7.62e-06
261.73796,-1.6,0.0005,7.62e-06
261.843849,1.8,0,7.62e-06
261.843849,-1.6,0,7.62e-06
261.949433,1.82,0,7.62e-06
261.949433,-1.62,0,7.62e-06
262.05774,1.82,-0.0005,7.62e-06
262.05774,-1.62,-0.0005,7.62e-06
262.163792,1.82,-0.001,7.62e-06
262.163792,-1.62,-0.001,7.62e-06
262.268674,1.82,-0.001,7.62e-06
262.268674,-1.62,-0.001,7.62e-06
262.374575,1.82,-0.002,7.62e-06
262.374575,-1.62,-0.002,7.62e-06
262.480629,1.8,-0.0025,7.62e-06
262.480629,-1.6,-0.0025,7.62e-06
262.592182,1.8,-0.003,1.143e-05
262.592182,-1.6,-0.003,1.143e-05
262.697594,1.78,-0.0035,1.143e-05
262.697594,-1.62,-0.0035,1.143e-05
262.807519,1.78,-0.004,7.62e-06
262.807519,-1.62,-0.004,7.62e-06
262.91263,1.78,-0.005,7.62e-06
262.91263,-1.62,-0.005,7.62e-06
263.015957,1.78,-0.0055,7.62e-06
263.015957,-1.62,-0.0055,7.62e-06
263.123125,1.78,-0.0065,7.62e-06
263.123125,-1.62,-0.0065,7.62e-06
263.231043,1.76,-0.008,1.143e-05
263.231043,-1.64,-0.008,1.143e-05
263.34286,1.76,-0.008,1.143e-05
263.34286,-1.66,-0.008,1.143e-05
263.450361,1.72,-0.008,1.524e-05
263.450361,-1.7,-0.008,1.524e-05
263.557165,1.7,-0.0075,1.143e-05
263.557165,-1.72,-0.0075,1.143e-05
263.664853,1.68,-0.008,7.62e-06
263.664853,-1.74,-0.008,7.62e-06
263.773344,1.68,-0.008,7.62e-06
263.773344,-1.74,-0.008,7.62e-06
263.883764,1.66,-0.0085,7.62e-06
263.883764,-1.78,-0.0085,7.62e-06
263.993885,1.64,-0.0085,7.62e-06
263.993885,-1.8,-0.0085,7.62e-06
264.101953,1.6,-0.009,7.62e-06
264.101953,-1.82,-0.009,7.62e-06
264.212141,1.58,-0.0095,1.143e-05
264.212141,-1.84,-0.0095,1.143e-05
264.321922,1.56,-0.0095,1.524e-05
264.321922,-1.86,-0.0095,1.524e-05
264.432841,1.54,-0.009,1.524e-05
264.432841,-1.88,-0.009,1.524e-05
264.543387,1.5,-0.007,1.524e-05
264.543387,-1.92,-0.007,1.524e-05
264.651207,1.48,-0.0055,1.143e-05
264.651207,-1.94,-0.0055,1.143e-05
264.757429,1.48,-0.005,7.62e-06
264.757429,-1.94,-0.005,7.62e-06
264.862248,1.48,-0.005,1.143e-05
264.862248,-1.92,-0.005,1.143e-05
264.971923,1.48,-0.005,1.143e-05
264.971923,-1.92,-0.005,1.143e-05
265.079122,1.46,-0.0035,1.143e-05
265.079122,-1.92,-0.0035,1.143e-05
265.189996,1.46,-0.003,1.524e-05
265.189996,-1.92,-0.003,1.524e-05
265.299114,1.46,-0.002,1.524e-05
265.299114,-1.94,-0.002,1.524e-05
265.407475,1.46,-0.0015,1.524e-05
265.407475,-1.94,-0.0015,1.524e-05
265.513679,1.46,-0.0005,1.524e-05
265.513679,-1.94,-0.0005,1.524e-05
265.617998,1.48,0,1.524e-05
265.617998,-1.94,0,1.524e-05
265.727532,1.48,0.001,1.524e-05
265.727532,-1.94,0.001,1.524e-05
265.83562,1.5,0.0015,1.524e-05
265.83562,-1.94,0.0015,1.524e-05
265.94519,1.5,0.002,1.524e-05
265.94519,-1.94,0.002,1.524e-05
266.049343,1.52,0.003,1.524e-05
266.049343,-1.92,0.003,1.524e-05
266.156786,1.52,0.0025,1.524e-05
266.156786,-1.9,0.0025,1.524e-05
266.263889,1.54,0.003,1.524e-05
266.263889,-1.88,0.003,1.524e-05
266.37262,1.54,0.0025,1.524e-05
266.37262,-1.88,0.0025,1.524e-05
266.480159,1.56,0.003,1.524e-05
266.480159,-1.86,0.003,1.524e-05
266.58423,1.56,0.003,1.143e-05
266.58423,-1.86,0.003,1.143e-05
266.690436,1.58,0.003,7.62e-06
266.690436,-1.82,0.003,7.62e-06
266.796585,1.6,0.003,7.62e-06
266.796585,-1.78,0.003,7.62e-06
266.905088,1.6,0.0025,7.62e-06
266.905088,-1.76,0.0025,7.62e-06
267.012001,1.64,0.0025,7.62e-06
267.012001,-1.76,0.0025,7.62e-06
267.119826,1.64,0.0025,1.143e-05
267.119826,-1.74,0.0025,1.143e-05
267.225189,1.68,0.003,7.62e-06
267.225189,-1.74,0.003,7.62e-06
267.326704,1.68,0.0025,7.62e-06
267.326704,-1.72,0.0025,7.62e-06
267.429774,1.72,0.001,1.143e-05
267.429774,-1.7,0.001,1.143e-05
267.535833,1.72,0.0005,1.524e-05
267.535833,-1.7,0.0005,1.524e-05
267.644662,1.72,0.0005,1.905e-05
267.644662,-1.68,0.0005,1.905e-05
267.753081,1.72,0.001,2.286e-05
267.753081,-1.68,0.001,2.286e-05
267.859488,1.72,0.0015,2.286e-05
267.859488,-1.66,0.0015,2.286e-05
267.964136,1.76,0.002,1.905e-05
267.964136,-1.64,0.002,1.905e-05
268.069579,1.76,0.0015,1.905e-05
268.069579,-1.64,0.0015,1.905e-05
268.178072,1.8,0.0015,1.524e-05
268.178072,-1.66,0.0015,1.524e-05
268.286031,1.8,0.001,1.524e-05
268.286031,-1.64,0.001,1.524e-05
268.393913,1.8,0.001,1.524e-05
268.393913,-1.64,0.001,1.524e-05
268.497222,1.8,0.001,1.905e-05
268.497222,-1.62,0.001,1.905e-05
268.601849,1.8,0.0005,1.905e-05
268.601849,-1.62,0.0005,1.905e-05
268.705918,1.8,0.0005,1.905e-05
268.705918,-1.6,0.0005,1.905e-05
268.810538,1.82,0.0005,1.905e-05
268.810538,-1.58,0.0005,1.905e-05
268.917935,1.82,0.0005,1.524e-05
268.917935,-1.58,0.0005,1.524e-05
269.026776,1.84,0.0005,1.524e-05
269.026776,-1.58,0.0005,1.524e-05
269.134012,1.84,0.0005,1.905e-05
269.134012,-1.56,0.0005,1.905e-05
269.236835,1.84,0.0005,1.905e-05
269.236835,-1.56,0.0005,1.905e-05
269.343011,1.84,0,1.524e-05
269.343011,-1.54,0,1.524e-05
269.449651,1.86,0.0005,1.524e-05
269.449651,-1.54,0.0005,1.524e-05
269.556875,1.86,0,1.905e-05
269.556875,-1.52,0,1.905e-05
269.666766,1.88,-0.001,1.905e-05
269.666766,-1.52,-0.001,1.905e-05
269.774496,1.86,-0.0005,1.905e-05
269.774496,-1.52,-0.0005,1.905e-05
269.881385,1.86,-0.001,1.524e-05
269.881385,-1.52,-0.001,1.524e-05
269.98888,1.88,-0.0025,1.524e-05
269.98888,-1.48,-0.0025,1.524e-05
270.099158,1.9,-0.003,1.524e-05
270.099158,-1.48,-0.003,1.524e-05
270.207277,1.88,-0.0035,1.143e-05
270.207277,-1.5,-0.0035,1.143e-05
270.317381,1.88,-0.0035,1.143e-05
270.317381,-1.5,-0.0035,1.143e-05
270.425726,1.86,-0.0035,1.524e-05
270.425726,-1.52,-0.0035,1.524e-05
270.532831,1.86,-0.0035,1.524e-05
270.532831,-1.54,-0.0035,1.524e-05
270.6412,1.86,-0.0035,1.143e-05
270.6412,-1.58,-0.0035,1.143e-05
270.751408,1.86,-0.0035,7.62e-06
270.751408,-1.62,-0.0035,7.62e-06
270.861102,1.88,-0.0035,3.81e-06
270.861102,-1.64,-0.0035,3.81e-06
270.968664,1.88,-0.0045,3.81e-06
270.968664,-1.64,-0.0045,3.81e-06
271.07646,1.84,-0.0045,3.81e-06
271.07646,-1.64,-0.0045,3.81e-06
271.185416,1.82,-0.004,7.62e-06
271.185416,-1.62,-0.004,7.62e-06
271.293072,1.8,-0.004,7.62e-06
271.293072,-1.6,-0.004,7.62e-06
271.403341,1.78,-0.003,7.62e-06
271.403341,-1.6,-0.003,7.62e-06
271.514832,1.78,-0.0025,7.62e-06
271.514832,-1.62,-0.0025,7.62e-06
271.621704,1.8,-0.002,7.62e-06
271.621704,-1.64,-0.002,7.62e-06
271.730233,1.8,-0.002,7.62e-06
271.730233,-1.64,-0.002,7.62e-06
271.838119,1.8,-0.0005,3.81e-06
271.838119,-1.62,-0.0005,3.81e-06
271.946638,1.8,-0.0005,3.81e-06
271.946638,-1.62,-0.0005,3.81e-06
272.054146,1.82,0,0
272.054146,-1.64,0,0
272.164654,1.82,0,0
272.164654,-1.64,0,0
272.274135,1.84,0,0
272.274135,-1.64,0,0
272.38081,1.82,0,3.81e-06
272.38081,-1.62,0,3.81e-06
272.492958,1.8,0.0005,3.81e-06
272.492958,-1.6,0.0005,3.81e-06
272.605174,1.8,0,3.81e-06
272.605174,-1.56,0,3.81e-06
272.718368,1.82,0.0005,7.62e-06
272.718368,-1.56,0.0005,7.62e-06
272.830397,1.82,0,7.62e-06
272.830397,-1.56,0,7.62e-06
272.939912,1.82,0,7.62e-06
272.939912,-1.56,0,7.62e-06
273.047903,1.84,-0.0015,7.62e-06
273.047903,-1.56,-0.0015,7.62e-06
273.157153,1.84,-0.0025,1.143e-05
273.157153,-1.56,-0.0025,1.143e-05
273.265663,1.84,-0.004,7.62e-06
273.265663,-1.56,-0.004,7.62e-06
273.373814,1.84,-0.0045,7.62e-06
273.373814,-1.58,-0.0045,7.62e-06
273.482206,1.84,-0.005,3.81e-06
273.482206,-1.6,-0.005,3.81e-06
273.592305,1.82,-0.006,3.81e-06
273.592305,-1.6,-0.006,3.81e-06
273.698287,1.8,-0.007,0
273.698287,-1.62,-0.007,0
273.803515,1.8,-0.0075,0
273.803515,-1.64,-0.0075,0
273.910633,1.76,-0.008,0
273.910633,-1.64,-0.008,0
274.016876,1.74,-0.008,0
274.016876,-1.66,-0.008,0
274.126097,1.72,-0.0085,0
274.126097,-1.7,-0.0085,0
274.233827,1.7,-0.009,0
274.233827,-1.72,-0.009,0
274.340386,1.68,-0.009,3.81e-06
274.340386,-1.74,-0.009,3.81e-06
274.445554,1.64,-0.009,3.81e-06
274.445554,-1.78,-0.009,3.81e-06
274.551849,1.62,-0.009,3.81e-06
274.551849,-1.8,-0.009,3.81e-06
274.658921,1.62,-0.008,3.81e-06
274.658921,-1.84,-0.008,3.81e-06
274.766129,1.6,-0.0075,0
274.766129,-1.86,-0.0075,0
274.871745,1.58,-0.006,0
274.871745,-1.88,-0.006,0
274.975873,1.58,-0.0055,0
274.975873,-1.9,-0.0055,0
275.081236,1.56,-0.005,0
275.081236,-1.9,-0.005,0
275.186352,1.56,-0.004,3.81e-06
275.186352,-1.88,-0.004,3.81e-06
275.296362,1.54,-0.0045,3.81e-06
275.296362,-1.88,-0.0045,3.81e-06
275.403079,1.52,-0.003,7.62e-06
275.403079,-1.9,-0.003,7.62e-06
275.510374,1.52,-0.003,7.62e-06
275.510374,-1.9,-0.003,7.62e-06
275.614415,1.5,-0.0015,7.62e-06
275.614415,-1.92,-0.0015,7.62e-06
275.719588,1.5,-0.002,7.62e-06
275.719588,-1.92,-0.002,7.62e-06
275.825812,1.5,-0.002,3.81e-06
275.825812,-1.92,-0.002,3.81e-06
275.932443,1.5,-0.0015,3.81e-06
275.932443,-1.94,-0.0015,3.81e-06
276.042416,1.5,-0.0015,0
276.042416,-1.94,-0.0015,0
276.148889,1.5,-0.0015,0
276.148889,-1.94,-0.0015,0
276.255879,1.5,-0.0025,3.81e-06
276.255879,-1.92,-0.0025,3.81e-06
276.36244,1.5,-0.0035,3.81e-06
276.36244,-1.94,-0.0035,3.81e-06
276.466847,1.48,-0.004,7.62e-06
276.466847,-1.92,-0.004,7.62e-06
276.574357,1.48,-0.004,7.62e-06
276.574357,-1.94,-0.004,7.62e-06
276.680941,1.46,-0.005,7.62e-06
276.680941,-1.92,-0.005,7.62e-06
276.78804,1.46,-0.005,7.62e-06
276.78804,-1.94,-0.005,7.62e-06
276.892681,1.44,-0.004,1.143e-05
276.892681,-1.96,-0.004,1.143e-05
276.995605,1.44,-0.003,1.143e-05
276.995605,-1.96,-0.003,1.143e-05
277.097812,1.44,0,1.143e-05
277.097812,-1.96,0,1.143e-05
277.199598,1.46,-0.0015,1.524e-05
277.199598,-1.94,-0.0015,1.524e-05
277.304958,1.46,-0.0015,1.905e-05
277.304958,-1.92,-0.0015,1.905e-05
277.407792,1.46,0,2.286e-05
277.407792,-1.96,0,2.286e-05
277.50984,1.44,0,2.286e-05
277.50984,-1.94,0,2.286e-05
277.610745,1.46,0.002,2.667e-05
277.610745,-1.94,0.002,2.667e-05
277.709373,1.46,0.001,3.048e-05
277.709373,-1.94,0.001,3.048e-05
277.81243,1.46,0.0015,3.048e-05
277.81243,-1.94,0.0015,3.048e-05
277.915856,1.48,0.002,3.048e-05
277.915856,-1.92,0.002,3.048e-05
278.020349,1.48,0.0015,3.048e-05
278.020349,-1.92,0.0015,3.048e-05
278.125337,1.5,0.0015,2.667e-05
278.125337,-1.92,0.0015,2.667e-05
278.228493,1.52,0.0015,2.667e-05
278.228493,-1.9,0.0015,2.667e-05
278.333493,1.52,0.001,2.286e-05
278.333493,-1.88,0.001,2.286e-05
278.436292,1.54,0.001,1.905e-05
278.436292,-1.86,0.001,1.905e-05
278.538919,1.54,0.0005,1.524e-05
278.538919,-1.84,0.0005,1.524e-05
278.643037,1.54,0,1.143e-05
278.643037,-1.84,0,1.143e-05
278.745436,1.56,0.001,1.143e-05
278.745436,-1.86,0.001,1.143e-05
278.850868,1.56,0.001,1.143e-05
278.850868,-1.84,0.001,1.143e-05
278.954753,1.56,0.0015,7.62e-06
278.954753,-1.84,0.0015,7.62e-06
279.055719,1.56,0.0005,7.62e-06
279.055719,-1.84,0.0005,7.62e-06
279.158921,1.58,0.001,3.81e-06
279.158921,-1.82,0.001,3.81e-06
279.261725,1.58,0.0015,3.81e-06
279.261725,-1.82,0.0015,3.81e-06
279.363941,1.6,0.0015,3.81e-06
279.363941,-1.8,0.0015,3.81e-06
279.47245,1.6,0.002,3.81e-06
279.47245,-1.82,0.002,3.81e-06
279.578175,1.6,0.003,0
279.578175,-1.82,0.003,0
279.685552,1.62,0.0035,0
279.685552,-1.82,0.0035,0
279.790028,1.64,0.003,-7.62e-06
279.790028,-1.8,0.003,-7.62e-06
279.894583,1.64,0.002,-1.524e-05
279.894583,-1.78,0.002,-1.524e-05
280.000573,1.68,0.0025,-1.524e-05
280.000573,-1.76,0.0025,-1.524e-05
280.106691,1.68,0.003,-1.524e-05
280.106691,-1.78,0.003,-1.524e-05
280.217595,1.68,0.004,-1.905e-05
280.217595,-1.76,0.004,-1.905e-05
280.325223,1.68,0.004,-1.905e-05
280.325223,-1.76,0.004,-1.905e-05
280.43282,1.68,0.004,-2.286e-05
280.43282,-1.74,0.004,-2.286e-05
280.538213,1.7,0.0035,-3.048e-05
280.538213,-1.72,0.0035,-3.048e-05
280.646679,1.7,0.003,-3.429e-05
280.646679,-1.72,0.003,-3.429e-05
280.756049,1.72,0.0025,-3.429e-05
280.756049,-1.7,0.0025,-3.429e-05
280.86697,1.72,0.003,-3.429e-05
280.86697,-1.68,0.003,-3.429e-05
280.978337,1.74,0.0025,-3.429e-05
280.978337,-1.66,0.0025,-3.429e-05
281.088544,1.74,0.0025,-3.048e-05
281.088544,-1.66,0.0025,-3.048e-05
281.196666,1.76,0.0015,-3.048e-05
